time,x,y,z,vx,vy,vz
42,-9.99585e+08,9.99165e+08,0,19724.3,-29720.1,0
42,629969,1.99971e+09,0,14997.8,-13940.3,0
42.1,9.99162e+08,9.99583e+08,0,-29767.1,-19771.3,0
42.1,-9.99583e+08,9.99162e+08,0,19771.3,-29767.1,0
42.1,631469,1.99971e+09,0,14997.8,-13973.5,0
42.2,9.99159e+08,9.99581e+08,0,-29814.1,-19818.3,0
42.2,-9.99581e+08,9.99159e+08,0,19818.3,-29814.1,0
42.2,632969,1.9997e+09,0,14997.8,-14006.7,0
42.3,9.99156e+08,9.99579e+08,0,-29861.1,-19865.3,0
42.3,-9.99579e+08,9.99156e+08,0,19865.3,-29861.1,0
42.3,634469,1.9997e+09,0,14997.8,-14039.9,0
42.4,9.99153e+08,9.99577e+08,0,-29908.1,-19912.3,0
42.4,-9.99577e+08,9.99153e+08,0,19912.3,-29908.1,0
42.4,635968,1.9997e+09,0,14997.8,-14073.1,0
42.5,9.9915e+08,9.99575e+08,0,-29955.1,-19959.3,0
42.5,-9.99575e+08,9.9915e+08,0,19959.3,-29955.1,0
42.5,637468,1.9997e+09,0,14997.8,-14106.3,0
42.6,9.99147e+08,9.99573e+08,0,-30002.1,-20006.3,0
42.6,-9.99573e+08,9.99147e+08,0,20006.3,-30002.1,0
42.6,638968,1.9997e+09,0,14997.7,-14139.5,0
42.7,9.99144e+08,9.99571e+08,0,-30049,-20053.3,0
42.7,-9.99571e+08,9.99144e+08,0,20053.3,-30049,0
42.7,640468,1.9997e+09,0,14997.7,-14172.7,0
42.8,9.99141e+08,9.99569e+08,0,-30096,-20100.3,0
42.8,-9.99569e+08,9.99141e+08,0,20100.3,-30096,0
42.8,641967,1.9997e+09,0,14997.7,-14205.9,0
42.9,9.99138e+08,9.99567e+08,0,-30143,-20147.3,0
42.9,-9.99567e+08,9.99138e+08,0,20147.3,-30143,0
42.9,643467,1.99969e+09,0,14997.7,-14239.1,0
43,9.99135e+08,9.99565e+08,0,-30190,-20194.3,0
43,-9.99565e+08,9.99135e+08,0,20194.3,-30190,0
43,644967,1.99969e+09,0,14997.7,-14272.3,0
43.1,9.99132e+08,9.99563e+08,0,-30237,-20241.3,0
43.1,-9.99563e+08,9.99132e+08,0,20241.3,-30237,0
43.1,646467,1.99969e+09,0,14997.7,-14305.5,0
43.2,9.99129e+08,9.99561e+08,0,-30284,-20288.3,0
43.2,-9.99561e+08,9.99129e+08,0,20288.3,-30284,0
43.2,647967,1.99969e+09,0,14997.7,-14338.7,0
43.3,9.99126e+08,9.99559e+08,0,-30331,-20335.3,0
43.3,-9.99559e+08,9.99126e+08,0,20335.3,-30331,0
43.3,649466,1.99969e+09,0,14997.7,-14371.9,0
43.4,9.99123e+08,9.99557e+08,0,-30377.9,-20382.4,0
43.4,-9.99557e+08,9.99123e+08,0,20382.4,-30377.9,0
43.4,650966,1.99969e+09,0,14997.7,-14405.1,0
43.5,9.9912e+08,9.99555e+08,0,-30424.9,-20429.4,0
43.5,-9.99555e+08,9.9912e+08,0,20429.4,-30424.9,0
43.5,652466,1.99969e+09,0,14997.6,-14438.3,0
43.6,9.99117e+08,9.99553e+08,0,-30471.9,-20476.4,0
43.6,-9.99553e+08,9.99117e+08,0,20476.4,-30471.9,0
43.6,653966,1.99968e+09,0,14997.6,-14471.5,0
43.7,9.99114e+08,9.99551e+08,0,-30518.9,-20523.4,0
43.7,-9.99551e+08,9.99114e+08,0,20523.4,-30518.9,0
43.7,655465,1.99968e+09,0,14997.6,-14504.7,0
43.8,9.99111e+08,9.99549e+08,0,-30565.9,-20570.4,0
43.8,-9.99549e+08,9.99111e+08,0,20570.4,-30565.9,0
43.8,656965,1.99968e+09,0,14997.6,-14537.9,0
43.9,9.99108e+08,9.99547e+08,0,-30612.9,-20617.4,0
43.9,-9.99547e+08,9.99108e+08,0,20617.4,-30612.9,0
43.9,658465,1.99968e+09,0,14997.6,-14571.1,0
44,9.99105e+08,9.99544e+08,0,-30659.9,-20664.4,0
44,-9.99544e+08,9.99105e+08,0,20664.4,-30659.9,0
44,659965,1.99968e+09,0,14997.6,-14604.3,0
44.1,9.99101e+08,9.99542e+08,0,-30706.9,-20711.4,0
44.1,-9.99542e+08,9.99101e+08,0,20711.4,-30706.9,0
44.1,661464,1.99968e+09,0,14997.6,-14637.5,0
44.2,9.99098e+08,9.9954e+08,0,-30753.8,-20758.4,0
44.2,-9.9954e+08,9.99098e+08,0,20758.4,-30753.8,0
44.2,662964,1.99968e+09,0,14997.6,-14670.7,0
44.3,9.99095e+08,9.99538e+08,0,-30800.8,-20805.4,0
44.3,-9.99538e+08,9.99095e+08,0,20805.4,-30800.8,0
44.3,664464,1.99967e+09,0,14997.6,-14703.9,0
44.4,9.99092e+08,9.99536e+08,0,-30847.8,-20852.4,0
44.4,-9.99536e+08,9.99092e+08,0,20852.4,-30847.8,0
44.4,665964,1.99967e+09,0,14997.6,-14737.1,0
44.5,9.99089e+08,9.99534e+08,0,-30894.8,-20899.4,0
44.5,-9.99534e+08,9.99089e+08,0,20899.4,-30894.8,0
44.5,667463,1.99967e+09,0,14997.5,-14770.3,0
44.6,9.99086e+08,9.99532e+08,0,-30941.8,-20946.5,0
44.6,-9.99532e+08,9.99086e+08,0,20946.5,-30941.8,0
44.6,668963,1.99967e+09,0,14997.5,-14803.5,0
44.7,9.99083e+08,9.9953e+08,0,-30988.8,-20993.5,0
44.7,-9.9953e+08,9.99083e+08,0,20993.5,-30988.8,0
44.7,670463,1.99967e+09,0,14997.5,-14836.7,0
44.8,9.9908e+08,9.99528e+08,0,-31035.8,-21040.5,0
44.8,-9.99528e+08,9.9908e+08,0,21040.5,-31035.8,0
44.8,671963,1.99967e+09,0,14997.5,-14869.9,0
44.9,9.99077e+08,9.99526e+08,0,-31082.8,-21087.5,0
44.9,-9.99526e+08,9.99077e+08,0,21087.5,-31082.8,0
44.9,673462,1.99966e+09,0,14997.5,-14903.1,0
45,9.99074e+08,9.99524e+08,0,-31129.8,-21134.5,0
45,-9.99524e+08,9.99074e+08,0,21134.5,-31129.8,0
45,674962,1.99966e+09,0,14997.5,-14936.3,0
45.1,9.9907e+08,9.99521e+08,0,-31176.7,-21181.5,0
45.1,-9.99521e+08,9.9907e+08,0,21181.5,-31176.7,0
45.1,676462,1.99966e+09,0,14997.5,-14969.5,0
45.2,9.99067e+08,9.99519e+08,0,-31223.7,-21228.5,0
45.2,-9.99519e+08,9.99067e+08,0,21228.5,-31223.7,0
45.2,677962,1.99966e+09,0,14997.5,-15002.7,0
45.3,9.99064e+08,9.99517e+08,0,-31270.7,-21275.5,0
45.3,-9.99517e+08,9.99064e+08,0,21275.5,-31270.7,0
45.3,679461,1.99966e+09,0,14997.5,-15035.9,0
45.4,9.99061e+08,9.99515e+08,0,-31317.7,-21322.5,0
45.4,-9.99515e+08,9.99061e+08,0,21322.5,-31317.7,0
45.4,680961,1.99966e+09,0,14997.4,-15069,0
45.5,9.99058e+08,9.99513e+08,0,-31364.7,-21369.6,0
45.5,-9.99513e+08,9.99058e+08,0,21369.6,-31364.7,0
45.5,682461,1.99966e+09,0,14997.4,-15102.2,0
45.6,9.99055e+08,9.99511e+08,0,-31411.7,-21416.6,0
45.6,-9.99511e+08,9.99055e+08,0,21416.6,-31411.7,0
45.6,683961,1.99965e+09,0,14997.4,-15135.4,0
45.7,9.99052e+08,9.99509e+08,0,-31458.7,-21463.6,0
45.7,-9.99509e+08,9.99052e+08,0,21463.6,-31458.7,0
45.7,685460,1.99965e+09,0,14997.4,-15168.6,0
45.8,9.99049e+08,9.99506e+08,0,-31505.7,-21510.6,0
45.8,-9.99506e+08,9.99049e+08,0,21510.6,-31505.7,0
45.8,686960,1.99965e+09,0,14997.4,-15201.8,0
45.9,9.99045e+08,9.99504e+08,0,-31552.7,-21557.6,0
45.9,-9.99504e+08,9.99045e+08,0,21557.6,-31552.7,0
45.9,688460,1.99965e+09,0,14997.4,-15235,0
46,9.99042e+08,9.99502e+08,0,-31599.7,-21604.6,0
46,-9.99502e+08,9.99042e+08,0,21604.6,-31599.7,0
46,689960,1.99965e+09,0,14997.4,-15268.2,0
46.1,9.99039e+08,9.995e+08,0,-31646.7,-21651.6,0
46.1,-9.995e+08,9.99039e+08,0,21651.6,-31646.7,0
46.1,691459,1.99965e+09,0,14997.4,-15301.4,0
46.2,9.99036e+08,9.99498e+08,0,-31693.7,-21698.7,0
46.2,-9.99498e+08,9.99036e+08,0,21698.7,-31693.7,0
46.2,692959,1.99965e+09,0,14997.3,-15334.6,0
46.3,9.99033e+08,9.99496e+08,0,-31740.6,-21745.7,0
46.3,-9.99496e+08,9.99033e+08,0,21745.7,-31740.6,0
46.3,694459,1.99964e+09,0,14997.3,-15367.8,0
46.4,9.9903e+08,9.99493e+08,0,-31787.6,-21792.7,0
46.4,-9.99493e+08,9.9903e+08,0,21792.7,-31787.6,0
46.4,695959,1.99964e+09,0,14997.3,-15401,0
46.5,9.99026e+08,9.99491e+08,0,-31834.6,-21839.7,0
46.5,-9.99491e+08,9.99026e+08,0,21839.7,-31834.6,0
46.5,697458,1.99964e+09,0,14997.3,-15434.2,0
46.6,9.99023e+08,9.99489e+08,0,-31881.6,-21886.7,0
46.6,-9.99489e+08,9.99023e+08,0,21886.7,-31881.6,0
46.6,698958,1.99964e+09,0,14997.3,-15467.4,0
46.7,9.9902e+08,9.99487e+08,0,-31928.6,-21933.7,0
46.7,-9.99487e+08,9.9902e+08,0,21933.7,-31928.6,0
46.7,700458,1.99964e+09,0,14997.3,-15500.6,0
46.8,9.99017e+08,9.99485e+08,0,-31975.6,-21980.7,0
46.8,-9.99485e+08,9.99017e+08,0,21980.7,-31975.6,0
46.8,701957,1.99964e+09,0,14997.3,-15533.8,0
46.9,9.99014e+08,9.99482e+08,0,-32022.6,-22027.8,0
46.9,-9.99482e+08,9.99014e+08,0,22027.8,-32022.6,0
46.9,703457,1.99963e+09,0,14997.3,-15567,0
47,9.9901e+08,9.9948e+08,0,-32069.6,-22074.8,0
47,-9.9948e+08,9.9901e+08,0,22074.8,-32069.6,0
47,704957,1.99963e+09,0,14997.3,-15600.2,0
47.1,9.99007e+08,9.99478e+08,0,-32116.6,-22121.8,0
47.1,-9.99478e+08,9.99007e+08,0,22121.8,-32116.6,0
47.1,706457,1.99963e+09,0,14997.2,-15633.4,0
47.2,9.99004e+08,9.99476e+08,0,-32163.6,-22168.8,0
47.2,-9.99476e+08,9.99004e+08,0,22168.8,-32163.6,0
47.2,707956,1.99963e+09,0,14997.2,-15666.6,0
47.3,9.99001e+08,9.99474e+08,0,-32210.6,-22215.8,0
47.3,-9.99474e+08,9.99001e+08,0,22215.8,-32210.6,0
47.3,709456,1.99963e+09,0,14997.2,-15699.8,0
47.4,9.98997e+08,9.99471e+08,0,-32257.6,-22262.8,0
47.4,-9.99471e+08,9.98997e+08,0,22262.8,-32257.6,0
47.4,710956,1.99963e+09,0,14997.2,-15733,0
47.5,9.98994e+08,9.99469e+08,0,-32304.6,-22309.9,0
47.5,-9.99469e+08,9.98994e+08,0,22309.9,-32304.6,0
47.5,712456,1.99962e+09,0,14997.2,-15766.2,0
47.6,9.98991e+08,9.99467e+08,0,-32351.6,-22356.9,0
47.6,-9.99467e+08,9.98991e+08,0,22356.9,-32351.6,0
47.6,713955,1.99962e+09,0,14997.2,-15799.4,0
47.7,9.98988e+08,9.99465e+08,0,-32398.6,-22403.9,0
47.7,-9.99465e+08,9.98988e+08,0,22403.9,-32398.6,0
47.7,715455,1.99962e+09,0,14997.2,-15832.6,0
47.8,9.98985e+08,9.99462e+08,0,-32445.6,-22450.9,0
47.8,-9.99462e+08,9.98985e+08,0,22450.9,-32445.6,0
47.8,716955,1.99962e+09,0,14997.2,-15865.8,0
47.9,9.98981e+08,9.9946e+08,0,-32492.6,-22497.9,0
47.9,-9.9946e+08,9.98981e+08,0,22497.9,-32492.6,0
47.9,718454,1.99962e+09,0,14997.1,-15899,0
48,9.98978e+08,9.99458e+08,0,-32539.6,-22545,0
48,-9.99458e+08,9.98978e+08,0,22545,-32539.6,0
48,719954,1.99962e+09,0,14997.1,-15932.2,0
48.1,9.98975e+08,9.99456e+08,0,-32586.6,-22592,0
48.1,-9.99456e+08,9.98975e+08,0,22592,-32586.6,0
48.1,721454,1.99962e+09,0,14997.1,-15965.4,0
48.2,9.98972e+08,9.99453e+08,0,-32633.6,-22639,0
48.2,-9.99453e+08,9.98972e+08,0,22639,-32633.6,0
48.2,722954,1.99961e+09,0,14997.1,-15998.7,0
48.3,9.98968e+08,9.99451e+08,0,-32680.6,-22686,0
48.3,-9.99451e+08,9.98968e+08,0,22686,-32680.6,0
48.3,724453,1.99961e+09,0,14997.1,-16031.9,0
48.4,9.98965e+08,9.99449e+08,0,-32727.5,-22733,0
48.4,-9.99449e+08,9.98965e+08,0,22733,-32727.5,0
48.4,725953,1.99961e+09,0,14997.1,-16065.1,0
48.5,9.98962e+08,9.99447e+08,0,-32774.5,-22780.1,0
48.5,-9.99447e+08,9.98962e+08,0,22780.1,-32774.5,0
48.5,727453,1.99961e+09,0,14997.1,-16098.3,0
48.6,9.98958e+08,9.99444e+08,0,-32821.5,-22827.1,0
48.6,-9.99444e+08,9.98958e+08,0,22827.1,-32821.5,0
48.6,728952,1.99961e+09,0,14997.1,-16131.5,0
48.7,9.98955e+08,9.99442e+08,0,-32868.5,-22874.1,0
48.7,-9.99442e+08,9.98955e+08,0,22874.1,-32868.5,0
48.7,730452,1.99961e+09,0,14997.1,-16164.7,0
48.8,9.98952e+08,9.9944e+08,0,-32915.5,-22921.1,0
48.8,-9.9944e+08,9.98952e+08,0,22921.1,-32915.5,0
48.8,731952,1.9996e+09,0,14997,-16197.9,0
48.9,9.98949e+08,9.99437e+08,0,-32962.5,-22968.1,0
48.9,-9.99437e+08,9.98949e+08,0,22968.1,-32962.5,0
48.9,733451,1.9996e+09,0,14997,-16231.1,0
49,9.98945e+08,9.99435e+08,0,-33009.5,-23015.2,0
49,-9.99435e+08,9.98945e+08,0,23015.2,-33009.5,0
49,734951,1.9996e+09,0,14997,-16264.3,0
49.1,9.98942e+08,9.99433e+08,0,-33056.5,-23062.2,0
49.1,-9.99433e+08,9.98942e+08,0,23062.2,-33056.5,0
49.1,736451,1.9996e+09,0,14997,-16297.5,0
49.2,9.98939e+08,9.99431e+08,0,-33103.5,-23109.2,0
49.2,-9.99431e+08,9.98939e+08,0,23109.2,-33103.5,0
49.2,737951,1.9996e+09,0,14997,-16330.7,0
49.3,9.98935e+08,9.99428e+08,0,-33150.5,-23156.2,0
49.3,-9.99428e+08,9.98935e+08,0,23156.2,-33150.5,0
49.3,739450,1.9996e+09,0,14997,-16363.9,0
49.4,9.98932e+08,9.99426e+08,0,-33197.5,-23203.3,0
49.4,-9.99426e+08,9.98932e+08,0,23203.3,-33197.5,0
49.4,740950,1.99959e+09,0,14997,-16397.1,0
49.5,9.98929e+08,9.99424e+08,0,-33244.5,-23250.3,0
49.5,-9.99424e+08,9.98929e+08,0,23250.3,-33244.5,0
49.5,742450,1.99959e+09,0,14997,-16430.3,0
49.6,9.98925e+08,9.99421e+08,0,-33291.5,-23297.3,0
49.6,-9.99421e+08,9.98925e+08,0,23297.3,-33291.5,0
49.6,743949,1.99959e+09,0,14996.9,-16463.5,0
49.7,9.98922e+08,9.99419e+08,0,-33338.5,-23344.3,0
49.7,-9.99419e+08,9.98922e+08,0,23344.3,-33338.5,0
49.7,745449,1.99959e+09,0,14996.9,-16496.7,0
49.8,9.98919e+08,9.99417e+08,0,-33385.5,-23391.4,0
49.8,-9.99417e+08,9.98919e+08,0,23391.4,-33385.5,0
49.8,746949,1.99959e+09,0,14996.9,-16529.9,0
49.9,9.98915e+08,9.99414e+08,0,-33432.5,-23438.4,0
49.9,-9.99414e+08,9.98915e+08,0,23438.4,-33432.5,0
49.9,748448,1.99959e+09,0,14996.9,-16563.1,0
50,9.98912e+08,9.99412e+08,0,-33479.5,-23485.4,0
50,-9.99412e+08,9.98912e+08,0,23485.4,-33479.5,0
50,749948,1.99958e+09,0,14996.9,-16596.3,0
50.1,9.98909e+08,9.9941e+08,0,-33526.5,-23532.4,0
50.1,-9.9941e+08,9.98909e+08,0,23532.4,-33526.5,0
50.1,751448,1.99958e+09,0,14996.9,-16629.5,0
50.2,9.98905e+08,9.99407e+08,0,-33573.5,-23579.5,0
50.2,-9.99407e+08,9.98905e+08,0,23579.5,-33573.5,0
50.2,752948,1.99958e+09,0,14996.9,-16662.7,0
50.3,9.98902e+08,9.99405e+08,0,-33620.6,-23626.5,0
50.3,-9.99405e+08,9.98902e+08,0,23626.5,-33620.6,0
50.3,754447,1.99958e+09,0,14996.9,-16695.9,0
50.4,9.98899e+08,9.99402e+08,0,-33667.6,-23673.5,0
50.4,-9.99402e+08,9.98899e+08,0,23673.5,-33667.6,0
50.4,755947,1.99958e+09,0,14996.8,-16729.1,0
50.5,9.98895e+08,9.994e+08,0,-33714.6,-23720.5,0
50.5,-9.994e+08,9.98895e+08,0,23720.5,-33714.6,0
50.5,757447,1.99958e+09,0,14996.8,-16762.3,0
50.6,9.98892e+08,9.99398e+08,0,-33761.6,-23767.6,0
50.6,-9.99398e+08,9.98892e+08,0,23767.6,-33761.6,0
50.6,758946,1.99957e+09,0,14996.8,-16795.5,0
50.7,9.98888e+08,9.99395e+08,0,-33808.6,-23814.6,0
50.7,-9.99395e+08,9.98888e+08,0,23814.6,-33808.6,0
50.7,760446,1.99957e+09,0,14996.8,-16828.7,0
50.8,9.98885e+08,9.99393e+08,0,-33855.6,-23861.6,0
50.8,-9.99393e+08,9.98885e+08,0,23861.6,-33855.6,0
50.8,761946,1.99957e+09,0,14996.8,-16861.9,0
50.9,9.98882e+08,9.99391e+08,0,-33902.6,-23908.6,0
50.9,-9.99391e+08,9.98882e+08,0,23908.6,-33902.6,0
50.9,763445,1.99957e+09,0,14996.8,-16895.1,0
51,9.98878e+08,9.99388e+08,0,-33949.6,-23955.7,0
51,-9.99388e+08,9.98878e+08,0,23955.7,-33949.6,0
51,764945,1.99957e+09,0,14996.8,-16928.3,0
51.1,9.98875e+08,9.99386e+08,0,-33996.6,-24002.7,0
51.1,-9.99386e+08,9.98875e+08,0,24002.7,-33996.6,0
51.1,766445,1.99957e+09,0,14996.8,-16961.5,0
51.2,9.98871e+08,9.99383e+08,0,-34043.6,-24049.7,0
51.2,-9.99383e+08,9.98871e+08,0,24049.7,-34043.6,0
51.2,767944,1.99956e+09,0,14996.7,-16994.7,0
51.3,9.98868e+08,9.99381e+08,0,-34090.6,-24096.8,0
51.3,-9.99381e+08,9.98868e+08,0,24096.8,-34090.6,0
51.3,769444,1.99956e+09,0,14996.7,-17027.9,0
51.4,9.98865e+08,9.99379e+08,0,-34137.6,-24143.8,0
51.4,-9.99379e+08,9.98865e+08,0,24143.8,-34137.6,0
51.4,770944,1.99956e+09,0,14996.7,-17061.1,0
51.5,9.98861e+08,9.99376e+08,0,-34184.6,-24190.8,0
51.5,-9.99376e+08,9.98861e+08,0,24190.8,-34184.6,0
51.5,772443,1.99956e+09,0,14996.7,-17094.3,0
51.6,9.98858e+08,9.99374e+08,0,-34231.6,-24237.8,0
51.6,-9.99374e+08,9.98858e+08,0,24237.8,-34231.6,0
51.6,773943,1.99956e+09,0,14996.7,-17127.5,0
51.7,9.98854e+08,9.99371e+08,0,-34278.6,-24284.9,0
51.7,-9.99371e+08,9.98854e+08,0,24284.9,-34278.6,0
51.7,775443,1.99956e+09,0,14996.7,-17160.7,0
51.8,9.98851e+08,9.99369e+08,0,-34325.6,-24331.9,0
51.8,-9.99369e+08,9.98851e+08,0,24331.9,-34325.6,0
51.8,776942,1.99955e+09,0,14996.7,-17193.9,0
51.9,9.98847e+08,9.99366e+08,0,-34372.6,-24378.9,0
51.9,-9.99366e+08,9.98847e+08,0,24378.9,-34372.6,0
51.9,778442,1.99955e+09,0,14996.7,-17227.1,0
52,9.98844e+08,9.99364e+08,0,-34419.6,-24426,0
52,-9.99364e+08,9.98844e+08,0,24426,-34419.6,0
52,779942,1.99955e+09,0,14996.6,-17260.3,0
52.1,9.98841e+08,9.99361e+08,0,-34466.6,-24473,0
52.1,-9.99361e+08,9.98841e+08,0,24473,-34466.6,0
52.1,781441,1.99955e+09,0,14996.6,-17293.5,0
52.2,9.98837e+08,9.99359e+08,0,-34513.6,-24520,0
52.2,-9.99359e+08,9.98837e+08,0,24520,-34513.6,0
52.2,782941,1.99955e+09,0,14996.6,-17326.7,0
52.3,9.98834e+08,9.99357e+08,0,-34560.7,-24567.1,0
52.3,-9.99357e+08,9.98834e+08,0,24567.1,-34560.7,0
52.3,784441,1.99955e+09,0,14996.6,-17359.9,0
52.4,9.9883e+08,9.99354e+08,0,-34607.7,-24614.1,0
52.4,-9.99354e+08,9.9883e+08,0,24614.1,-34607.7,0
52.4,785940,1.99954e+09,0,14996.6,-17393.1,0
52.5,9.98827e+08,9.99352e+08,0,-34654.7,-24661.1,0
52.5,-9.99352e+08,9.98827e+08,0,24661.1,-34654.7,0
52.5,787440,1.99954e+09,0,14996.6,-17426.3,0
52.6,9.98823e+08,9.99349e+08,0,-34701.7,-24708.2,0
52.6,-9.99349e+08,9.98823e+08,0,24708.2,-34701.7,0
52.6,788940,1.99954e+09,0,14996.6,-17459.5,0
52.7,9.9882e+08,9.99347e+08,0,-34748.7,-24755.2,0
52.7,-9.99347e+08,9.9882e+08,0,24755.2,-34748.7,0
52.7,790439,1.99954e+09,0,14996.5,-17492.7,0
52.8,9.98816e+08,9.99344e+08,0,-34795.7,-24802.2,0
52.8,-9.99344e+08,9.98816e+08,0,24802.2,-34795.7,0
52.8,791939,1.99954e+09,0,14996.5,-17525.9,0
52.9,9.98813e+08,9.99342e+08,0,-34842.7,-24849.3,0
52.9,-9.99342e+08,9.98813e+08,0,24849.3,-34842.7,0
52.9,793439,1.99953e+09,0,14996.5,-17559.1,0
53,9.98809e+08,9.99339e+08,0,-34889.7,-24896.3,0
53,-9.99339e+08,9.98809e+08,0,24896.3,-34889.7,0
53,794938,1.99953e+09,0,14996.5,-17592.3,0
53.1,9.98806e+08,9.99337e+08,0,-34936.7,-24943.3,0
53.1,-9.99337e+08,9.98806e+08,0,24943.3,-34936.7,0
53.1,796438,1.99953e+09,0,14996.5,-17625.6,0
53.2,9.98802e+08,9.99334e+08,0,-34983.7,-24990.4,0
53.2,-9.99334e+08,9.98802e+08,0,24990.4,-34983.7,0
53.2,797938,1.99953e+09,0,14996.5,-17658.8,0
53.3,9.98799e+08,9.99332e+08,0,-35030.7,-25037.4,0
53.3,-9.99332e+08,9.98799e+08,0,25037.4,-35030.7,0
53.3,799437,1.99953e+09,0,14996.5,-17692,0
53.4,9.98795e+08,9.99329e+08,0,-35077.7,-25084.4,0
53.4,-9.99329e+08,9.98795e+08,0,25084.4,-35077.7,0
53.4,800937,1.99953e+09,0,14996.5,-17725.2,0
53.5,9.98792e+08,9.99327e+08,0,-35124.8,-25131.5,0
53.5,-9.99327e+08,9.98792e+08,0,25131.5,-35124.8,0
53.5,802436,1.99952e+09,0,14996.4,-17758.4,0
53.6,9.98788e+08,9.99324e+08,0,-35171.8,-25178.5,0
53.6,-9.99324e+08,9.98788e+08,0,25178.5,-35171.8,0
53.6,803936,1.99952e+09,0,14996.4,-17791.6,0
53.7,9.98785e+08,9.99322e+08,0,-35218.8,-25225.5,0
53.7,-9.99322e+08,9.98785e+08,0,25225.5,-35218.8,0
53.7,805436,1.99952e+09,0,14996.4,-17824.8,0
53.8,9.98781e+08,9.99319e+08,0,-35265.8,-25272.6,0
53.8,-9.99319e+08,9.98781e+08,0,25272.6,-35265.8,0
53.8,806935,1.99952e+09,0,14996.4,-17858,0
53.9,9.98778e+08,9.99317e+08,0,-35312.8,-25319.6,0
53.9,-9.99317e+08,9.98778e+08,0,25319.6,-35312.8,0
53.9,808435,1.99952e+09,0,14996.4,-17891.2,0
54,9.98774e+08,9.99314e+08,0,-35359.8,-25366.7,0
54,-9.99314e+08,9.98774e+08,0,25366.7,-35359.8,0
54,809935,1.99952e+09,0,14996.4,-17924.4,0
54.1,9.98771e+08,9.99312e+08,0,-35406.8,-25413.7,0
54.1,-9.99312e+08,9.98771e+08,0,25413.7,-35406.8,0
54.1,811434,1.99951e+09,0,14996.4,-17957.6,0
54.2,9.98767e+08,9.99309e+08,0,-35453.8,-25460.7,0
54.2,-9.99309e+08,9.98767e+08,0,25460.7,-35453.8,0
54.2,812934,1.99951e+09,0,14996.3,-17990.8,0
54.3,9.98764e+08,9.99306e+08,0,-35500.9,-25507.8,0
54.3,-9.99306e+08,9.98764e+08,0,25507.8,-35500.9,0
54.3,814434,1.99951e+09,0,14996.3,-18024,0
54.4,9.9876e+08,9.99304e+08,0,-35547.9,-25554.8,0
54.4,-9.99304e+08,9.9876e+08,0,25554.8,-35547.9,0
54.4,815933,1.99951e+09,0,14996.3,-18057.2,0
54.5,9.98756e+08,9.99301e+08,0,-35594.9,-25601.8,0
54.5,-9.99301e+08,9.98756e+08,0,25601.8,-35594.9,0
54.5,817433,1.99951e+09,0,14996.3,-18090.4,0
54.6,9.98753e+08,9.99299e+08,0,-35641.9,-25648.9,0
54.6,-9.99299e+08,9.98753e+08,0,25648.9,-35641.9,0
54.6,818932,1.9995e+09,0,14996.3,-18123.6,0
54.7,9.98749e+08,9.99296e+08,0,-35688.9,-25695.9,0
54.7,-9.99296e+08,9.98749e+08,0,25695.9,-35688.9,0
54.7,820432,1.9995e+09,0,14996.3,-18156.8,0
54.8,9.98746e+08,9.99294e+08,0,-35735.9,-25743,0
54.8,-9.99294e+08,9.98746e+08,0,25743,-35735.9,0
54.8,821932,1.9995e+09,0,14996.3,-18190,0
54.9,9.98742e+08,9.99291e+08,0,-35782.9,-25790,0
54.9,-9.99291e+08,9.98742e+08,0,25790,-35782.9,0
54.9,823431,1.9995e+09,0,14996.3,-18223.2,0
55,9.98739e+08,9.99288e+08,0,-35829.9,-25837,0
55,-9.99288e+08,9.98739e+08,0,25837,-35829.9,0
55,824931,1.9995e+09,0,14996.2,-18256.4,0
55.1,9.98735e+08,9.99286e+08,0,-35877,-25884.1,0
55.1,-9.99286e+08,9.98735e+08,0,25884.1,-35877,0
55.1,826431,1.9995e+09,0,14996.2,-18289.6,0
55.2,9.98731e+08,9.99283e+08,0,-35924,-25931.1,0
55.2,-9.99283e+08,9.98731e+08,0,25931.1,-35924,0
55.2,827930,1.99949e+09,0,14996.2,-18322.8,0
55.3,9.98728e+08,9.99281e+08,0,-35971,-25978.2,0
55.3,-9.99281e+08,9.98728e+08,0,25978.2,-35971,0
55.3,829430,1.99949e+09,0,14996.2,-18356,0
55.4,9.98724e+08,9.99278e+08,0,-36018,-26025.2,0
55.4,-9.99278e+08,9.98724e+08,0,26025.2,-36018,0
55.4,830929,1.99949e+09,0,14996.2,-18389.2,0
55.5,9.98721e+08,9.99275e+08,0,-36065,-26072.2,0
55.5,-9.99275e+08,9.98721e+08,0,26072.2,-36065,0
55.5,832429,1.99949e+09,0,14996.2,-18422.5,0
55.6,9.98717e+08,9.99273e+08,0,-36112,-26119.3,0
55.6,-9.99273e+08,9.98717e+08,0,26119.3,-36112,0
55.6,833929,1.99949e+09,0,14996.2,-18455.7,0
55.7,9.98713e+08,9.9927e+08,0,-36159.1,-26166.3,0
55.7,-9.9927e+08,9.98713e+08,0,26166.3,-36159.1,0
55.7,835428,1.99948e+09,0,14996.1,-18488.9,0
55.8,9.9871e+08,9.99268e+08,0,-36206.1,-26213.4,0
55.8,-9.99268e+08,9.9871e+08,0,26213.4,-36206.1,0
55.8,836928,1.99948e+09,0,14996.1,-18522.1,0
55.9,9.98706e+08,9.99265e+08,0,-36253.1,-26260.4,0
